gene	hits	min_beta	max_beta	mean_beta	var_beta	min_nlog10p	max_nlog10p	mean_nlog10p	var_nlog10p	min_maf	max_maf	mean_maf	var_maf	info
htpG_2	117	-0.347	-0.347	-0.347	0	7.507239610973162	7.507239610973162	7.507239610973162	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=MJLLFBCC_04916;Name=htpG_2;db_xref=COG:COG0326;gene=htpG_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0A6Z3;locus_tag=MJLLFBCC_04916;product=Chaperone protein HtpG
acoA	100	-0.347	-0.347	-0.347	0	7.507239610973162	7.507239610973162	7.507239610973162	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=MJLLFBCC_02264;eC_number=1.1.1.-;Name=acoA;db_xref=COG:COG1071;gene=acoA;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P27745;locus_tag=MJLLFBCC_02264;product=Acetoin:2%2C6-dichlorophenolindophenol oxidoreductase subunit alpha
acoB	100	-0.347	-0.347	-0.347	0	7.507239610973162	7.507239610973162	7.507239610973162	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=MJLLFBCC_02263;eC_number=1.1.1.-;Name=acoB;db_xref=COG:COG0022;gene=acoB;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P27746;locus_tag=MJLLFBCC_02263;product=Acetoin:2%2C6-dichlorophenolindophenol oxidoreductase subunit beta
pcaK_2	100	-0.347	-0.347	-0.347	0	7.507239610973162	7.507239610973162	7.507239610973162	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=MJLLFBCC_02292;Name=pcaK_2;db_xref=COG:COG0477;gene=pcaK_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q51955;locus_tag=MJLLFBCC_02292;product=4-hydroxybenzoate transporter PcaK
rpmF	100	-0.347	-0.347	-0.347	0	7.507239610973162	7.507239610973162	7.507239610973162	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=MJLLFBCC_06055;Name=rpmF;db_xref=COG:COG0333;gene=rpmF;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q9HZN4;locus_tag=MJLLFBCC_06055;product=50S ribosomal protein L32
rpoC	100	-0.347	-0.26	-0.29567	0.0018494354545454531	7.507239610973162	8.67778070526608	8.197858856605984	0.3347911768528736	0.01100000000000001	0.02200000000000002	0.017490000000000016	2.9565555555555656e-5	ID=MJLLFBCC_02769;eC_number=2.7.7.6;Name=rpoC;gene=rpoC;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:A7ZUK2;locus_tag=MJLLFBCC_02769;product=DNA-directed RNA polymerase subunit beta'
yscD	100	-0.347	-0.347	-0.347	0	7.507239610973162	7.507239610973162	7.507239610973162	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=MJLLFBCC_04793;Name=yscD;gene=yscD;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q01245;locus_tag=MJLLFBCC_04793;product=Yop proteins translocation protein D
acsA_2	86	-0.347	-0.347	-0.347	0	7.507239610973162	7.507239610973162	7.507239610973162	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=MJLLFBCC_05080;eC_number=6.2.1.1;Name=acsA_2;db_xref=COG:COG0365;gene=acsA_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q89WV5;locus_tag=MJLLFBCC_05080;product=Acetyl-coenzyme A synthetase
osmY_2	86	-0.347	-0.347	-0.347	0	7.507239610973162	7.507239610973162	7.507239610973162	0	0.01100000000000001	0.01100000000000001	0.01100000000000001	0	ID=MJLLFBCC_05086;Name=osmY_2;db_xref=COG:COG2823;gene=osmY_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0AFH8;locus_tag=MJLLFBCC_05086;product=Osmotically-inducible protein Y
iutA_1	81	-0.319	-0.319	-0.319	0	13.782516055786093	13.782516055786093	13.782516055786093	0	0.02200000000000002	0.02200000000000002	0.02200000000000002	0	ID=MJLLFBCC_01835;Name=iutA_1;gene=iutA_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q6U607;locus_tag=MJLLFBCC_01835;product=Ferric aerobactin receptor
