gene	hits	min_beta	max_beta	mean_beta	var_beta	min_nlog10p	max_nlog10p	mean_nlog10p	var_nlog10p	min_maf	max_maf	mean_maf	var_maf	info
lipR	79	-27.9	-21.7	-25.153164556962025	9.606880882830252	8.136082623042139	11.721246399047171	10.132882700817094	3.2123068684192098	0.04400000000000004	0.05500000000000005	0.04887341772151903	3.024018175916918e-5	ID=MJLLFBCC_04077;eC_number=3.1.1.-;Name=lipR;db_xref=COG:COG0657;gene=lipR;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P9WK85;locus_tag=MJLLFBCC_04077;product=Putative acetyl-hydrolase LipR
ybgK_1	79	-27.9	-21.7	-25.153164556962025	9.606880882830252	8.136082623042139	11.721246399047171	10.132882700817094	3.2123068684192098	0.04400000000000004	0.05500000000000005	0.04887341772151903	3.024018175916918e-5	ID=MJLLFBCC_04072;Name=ybgK_1;db_xref=COG:COG1984;gene=ybgK_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P75745;locus_tag=MJLLFBCC_04072;product=putative protein YbgK
ydaP	79	-27.9	-21.7	-25.153164556962025	9.606880882830252	8.136082623042139	11.721246399047171	10.132882700817094	3.2123068684192098	0.04400000000000004	0.05500000000000005	0.04887341772151903	3.024018175916918e-5	ID=MJLLFBCC_04074;Name=ydaP;db_xref=COG:COG0028;gene=ydaP;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P96591;locus_tag=MJLLFBCC_04074;product=Putative thiamine pyrophosphate-containing protein YdaP
fklB_2	38	-27.6	-27.6	-27.6	0	8.266000713461613	8.266000713461613	8.266000713461613	0	0.03300000000000003	0.03300000000000003	0.03300000000000003	0	ID=MJLLFBCC_04216;eC_number=5.2.1.8;Name=fklB_2;db_xref=COG:COG0545;gene=fklB_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0A9L3;locus_tag=MJLLFBCC_04216;product=FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase
pikAII	38	-27.6	-27.6	-27.6	0	8.266000713461613	8.266000713461613	8.266000713461613	0	0.03300000000000003	0.03300000000000003	0.03300000000000003	0	ID=MJLLFBCC_04208;eC_number=2.3.1.239;Name=pikAII;gene=pikAII;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q9ZGI4;locus_tag=MJLLFBCC_04208;product=Narbonolide/10-deoxymethynolide synthase PikA2%2C modules 3 and 4
prc	38	-27.6	-27.6	-27.6	0	8.266000713461613	8.266000713461613	8.266000713461613	0	0.03300000000000003	0.03300000000000003	0.03300000000000003	0	ID=MJLLFBCC_04209;eC_number=3.4.21.102;Name=prc;db_xref=COG:COG0793;gene=prc;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P23865;locus_tag=MJLLFBCC_04209;product=Tail-specific protease
holC	37	-27.6	-27.6	-27.6	0	8.266000713461613	8.266000713461613	8.266000713461613	0	0.03300000000000003	0.03300000000000003	0.03300000000000003	0	ID=MJLLFBCC_00616;eC_number=2.7.7.7;Name=holC;db_xref=COG:COG2927;gene=holC;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P28905;locus_tag=MJLLFBCC_00616;product=DNA polymerase III subunit chi
nimR_1	37	-27.6	-27.6	-27.6	0	8.266000713461613	8.266000713461613	8.266000713461613	0	0.03300000000000003	0.03300000000000003	0.03300000000000003	0	ID=MJLLFBCC_00614;Name=nimR_1;gene=nimR_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P76241;locus_tag=MJLLFBCC_00614;product=HTH-type transcriptional regulator NimR
pepA	37	-27.6	-27.6	-27.6	0	8.266000713461613	8.266000713461613	8.266000713461613	0	0.03300000000000003	0.03300000000000003	0.03300000000000003	0	ID=MJLLFBCC_00615;eC_number=3.4.11.1;Name=pepA;db_xref=COG:COG0260;gene=pepA;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:O86436;locus_tag=MJLLFBCC_00615;product=Cytosol aminopeptidase
cysK	22	-27.6	-27.6	-27.6	0	8.266000713461613	8.266000713461613	8.266000713461613	0	0.03300000000000003	0.03300000000000003	0.03300000000000003	0	ID=MJLLFBCC_00030;eC_number=2.5.1.47;Name=cysK;db_xref=COG:COG0031;gene=cysK;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0ABK5;locus_tag=MJLLFBCC_00030;product=Cysteine synthase A
